,date,previous_30_days_views,previous_year_revenue,previous_7_days_revenue,previous_14_days_revenue,previous_28_days_revenue,previous_70_days_revenue,revenue,target_next_30_days_revenue
497,2019-04-10,4694.8,84695.12099999998,15228.88,33321.66,72114.73000000001,167427.09,1951.06,76471.331
498,2019-04-11,4758.233333333334,85123.521,14628.99,31987.41,72189.34,165937.29,3198.62,77679.60100000001
499,2019-04-12,4857.033333333334,85521.34099999999,14868.25,30648.38,70930.06999999999,166966.57,4037.881,74480.981
500,2019-04-13,4892.9,82864.17099999997,15847.331,31992.110999999997,71883.58099999999,167968.93099999998,0.0,72241.32
501,2019-04-14,4665.6,84879.70099999997,15847.331,31992.110999999997,71883.58099999999,167968.93099999998,1925.73,75807.33
502,2019-04-15,4631.466666666666,88143.24099999998,15781.491,32541.371000000003,70584.85100000001,169204.751,7909.31,78203.65
503,2019-04-16,4942.266666666666,88511.41099999998,21373.111,36516.241,76423.211,174348.15099999998,4067.75,73400.23000000001
504,2019-04-17,4962.466666666666,83046.73099999997,23090.351000000002,38319.231,74940.061,175236.201,2271.17,73577.96
505,2019-04-18,4986.433333333333,83302.55099999999,23410.461000000003,38039.451,74392.801,175348.831,4111.45,73724.12000000001
506,2019-04-19,4991.633333333333,83966.67099999999,24323.291,39191.541,75332.671,177650.591,0.0,69612.67000000001
507,2019-04-20,4817.333333333333,80752.211,20285.41,36132.740999999995,72614.33099999999,175355.761,0.0,72776.43
508,2019-04-21,4591.666666666667,81225.681,20285.41,36132.740999999995,72614.33099999999,175355.761,0.0,76182.34
509,2019-04-22,4455.333333333333,84278.97099999999,18359.68,34141.170999999995,70988.201,173854.281,0.0,80557.05
510,2019-04-23,4455.333333333333,84528.55099999998,10450.369999999999,31823.481000000003,67652.251,171644.721,4746.78,83260.74
511,2019-04-24,4613.3,83795.23099999999,11129.4,34219.751000000004,67541.411,173609.071,2649.62,80672.64
512,2019-04-25,4627.433333333333,84681.84099999999,11507.849999999999,34918.311,66905.721,173626.91100000002,2357.96,81211.68000000001
513,2019-04-26,4568.933333333333,84015.321,9754.36,34077.651,64726.031,171657.771,0.0,78853.72000000002
514,2019-04-27,4329.7,79480.62000000001,9754.36,30039.769999999997,62031.881,169917.551,0.0,80162.83
515,2019-04-28,4104.233333333334,78753.26000000001,9754.36,30039.769999999997,62031.881,169917.551,913.6800000000001,80162.83
516,2019-04-29,3978.4666666666667,78753.26,10668.039999999999,29027.719999999998,61569.091,168767.151,0.0,82101.91
517,2019-04-30,3978.4666666666667,79797.89,10668.039999999999,21118.409999999996,57634.651,166099.851,3226.69,85612.74
518,2019-05-01,4090.8,82214.77999999998,9147.95,20277.35,58596.581,165614.481,2618.56,86196.68000000001
519,2019-05-02,4068.2,82472.98,9116.89,20624.739999999998,58664.191,164005.171,4060.03,85475.43000000001
520,2019-05-03,4152.8,82089.47999999998,10818.96,20573.32,59764.861,165023.831,4691.27,81415.4
521,2019-05-04,4297.233333333334,78288.2,15510.23,25264.59,61397.331,167339.101,0.0,79611.29000000001
522,2019-05-05,4134.666666666667,80427.81999999998,15510.23,25264.59,61397.331,167339.101,3240.56,82281.65000000001
523,2019-05-06,4116.5,86285.68000000001,17837.11,28505.149999999998,62646.320999999996,168693.951,4143.18,83150.99
524,2019-05-07,4363.966666666666,87582.18000000001,21980.29,32648.33,64471.811,168755.231,6855.89,84761.28
525,2019-05-08,4534.733333333334,87026.16000000002,25609.49,34757.44,68977.191,172808.131,3908.2400000000002,81690.8
526,2019-05-09,4585.233333333334,86245.48000000001,26899.170000000002,36016.060000000005,70934.371,174589.31100000002,3585.9,80370.26
527,2019-05-10,4625.266666666666,87071.41000000002,26425.04,37244.0,71321.65100000001,175098.891,3159.33,76784.36
528,2019-05-11,4639.233333333334,83709.71,24893.100000000002,40403.33,70443.1,176289.781,0.0,76119.64
529,2019-05-12,4377.933333333333,84372.76000000001,24893.100000000002,40403.33,70443.1,176289.781,1798.22,79186.95
530,2019-05-13,4298.033333333334,87851.4,23450.760000000002,41287.87,70315.59000000001,176029.62099999998,3566.01,81566.31
531,2019-05-14,4517.6,87642.31,22873.59,44853.880000000005,65972.29,174500.84100000001,4322.05,81187.15000000001
532,2019-05-15,4618.6,88529.31,20339.75,45949.240000000005,66226.59,175316.15099999998,3105.89,80035.08
533,2019-05-16,4524.266666666666,88472.57999999999,19537.4,46436.57000000001,67061.31,175542.951,4245.4800000000005,78593.34
534,2019-05-17,4582.3,87660.24999999999,20196.980000000003,46622.020000000004,67195.34000000001,177480.97100000002,2417.33,74347.86
535,2019-05-18,4591.733333333334,83820.35999999999,19454.98,44348.08,69612.67000000001,177562.531,0.0,74562.58
536,2019-05-19,4353.133333333333,81794.76,19454.980000000003,44348.08,69612.67000000001,177562.531,3163.76,78799.45
537,2019-05-20,4592.966666666666,86049.48999999999,20820.520000000004,44271.280000000006,72776.43000000001,179617.82100000003,3405.91,78813.11999999998
538,2019-05-21,4792.966666666666,85515.45,20660.42,43534.01,76182.34000000001,180901.201,4374.71,77272.79999999999
539,2019-05-22,5032.466666666666,84986.49999999999,20713.08,41052.83,75810.27,182144.75100000002,2703.69,77083.20999999998
540,2019-05-23,5216.533333333334,85309.60999999999,20310.88,39848.28,75864.34,182971.991,2158.68,76649.59999999999
541,2019-05-24,5101.966666666666,84609.00999999998,18224.08,38421.060000000005,75665.06,180672.781,3188.66,74490.92
542,2019-05-25,5072.666666666667,79879.79999999999,18995.41,38450.39,78853.72,180777.071,0.0,72861.15999999999
543,2019-05-26,4870.233333333334,79944.36,18995.41,38450.39,78853.72,180777.071,1309.1100000000001,75580.04
544,2019-05-27,4941.433333333333,83883.65,17140.76,37961.28,79249.15,178861.721,0.0,76381.98
545,2019-05-28,4941.433333333333,85672.00999999998,13734.85,34395.27,79249.15,176790.77099999998,2852.76,79303.65000000001
546,2019-05-29,5027.633333333333,89796.62,12212.9,32925.98,78875.22000000002,174092.631,3510.83,80064.73
547,2019-05-30,5171.766666666666,90881.84999999998,13020.04,33330.92,79767.48999999999,174785.031,3810.63,78582.89000000001
548,2019-05-31,5181.066666666667,90300.74999999997,14671.99,32896.07,79518.09,175424.081,1897.31,74772.26
549,2019-06-01,5110.766666666666,86638.93999999997,13380.64,32376.05,76724.13,174603.05099999998,0.0,74199.12000000001
550,2019-06-02,4870.966666666666,84701.93999999999,13380.64,32376.05,76724.13,174603.05099999998,2887.16,78839.59
551,2019-06-03,4797.233333333334,89035.77999999998,14958.689999999999,32099.45,76370.73,175864.081,2670.36,81401.35
552,2019-06-04,4979.866666666667,86574.29999999997,17629.05,31363.9,74897.91,175198.491,4109.9,82178.73000000001
553,2019-06-05,5043.533333333334,84621.65,18886.19,31099.089999999997,72151.92,174450.771,5753.47,82251.55
554,2019-06-06,5075.566666666667,82341.90000000001,21128.829999999998,34148.87,73997.15,176918.931,3785.41,79994.01
555,2019-06-07,5047.266666666666,81259.72,21103.609999999997,35775.6,74196.66,176166.69100000002,2587.7,76208.59999999999
556,2019-06-08,4926.533333333334,78570.14000000001,21794.0,35174.64,73625.03,176060.24099999998,0.0,75205.81
557,2019-06-09,4670.133333333333,76560.62000000001,21794.0,35174.64,73625.03,176060.24099999998,2494.61,78121.62
558,2019-06-10,4597.0,79226.95000000001,21401.45,36360.14,74321.42,177178.381,3067.31,79360.98999999999
559,2019-06-11,4770.0,78637.5,21798.4,39427.45,73822.72,176311.25100000002,4177.58,79418.67
560,2019-06-12,4881.766666666666,78223.24,21866.079999999998,40752.27,73678.25,178224.071,3186.85,78441.13
561,2019-06-13,4829.566666666667,78005.1,19299.46,40428.29,73759.21,178859.971,3169.98,77724.18
562,2019-06-14,4814.733333333334,76527.37000000001,18684.03,39787.64,72683.70999999999,179070.59100000001,1664.15,74554.2
563,2019-06-15,4726.766666666666,72753.19,17760.48,39554.48,71930.53000000001,177675.941,0.0,75436.01999999999
564,2019-06-16,4438.6,72367.16,17760.48,39554.48,71930.53,177675.941,2632.05,80376.44999999998
565,2019-06-17,4401.733333333334,75576.45,17897.92,39299.369999999995,71398.81999999999,178316.421,4236.87,80383.9
566,2019-06-18,4594.5,77247.31,19067.48,40865.88,72229.78,180235.60100000002,3177.43,80257.7
567,2019-06-19,4523.133333333333,75921.91,18067.329999999998,39933.41,71032.5,181062.521,1865.59,80326.77
568,2019-06-20,4486.8,77339.21,16746.07,36045.53,70194.4,180977.051,4185.12,81231.21
569,2019-06-21,4522.8,76815.54999999999,17761.21,36445.24,72220.84000000001,181963.551,2270.08,77046.09000000001
570,2019-06-22,4479.966666666666,73271.79,18367.14,36127.619999999995,71302.26000000001,180195.75,0.0,77069.04000000001
571,2019-06-23,4346.533333333334,72850.37,18367.14,36127.619999999995,71302.26000000001,180195.75,1558.9,81382.95999999999
572,2019-06-24,4243.6,76127.0,17293.989999999998,35191.91,71552.05,179828.92,2718.88,82487.44099999999
573,2019-06-25,4378.266666666666,74929.67,15776.0,34843.479999999996,74270.93000000001,174638.49000000002,2111.05,82252.96099999998
574,2019-06-26,4456.5,73922.86,14709.619999999999,32776.95,73529.21999999999,172681.79,2921.67,82963.38099999998
575,2019-06-27,4613.9,74647.77999999998,15765.699999999999,32511.77,72940.06000000001,173332.29,3613.84,82326.65099999998
576,2019-06-28,4698.733333333334,72063.98999999999,15194.42,32955.630000000005,72743.27,172834.68000000002,2028.99,78712.81099999999
577,2019-06-29,4694.766666666666,68138.81,14953.33,33320.47,72874.95,174863.67,0.0,78848.021
578,2019-06-30,4495.066666666667,68183.93000000001,14953.33,33320.47,72874.95,174863.67,1324.17,81593.36099999999
579,2019-07-01,4453.5,70921.35,14718.6,32012.59,71311.96,176187.84000000003,4640.47,82724.80099999999
580,2019-07-02,4688.666666666667,72745.45,16640.190000000002,32416.190000000002,73282.07,180828.31,5448.92,81644.04100000001
581,2019-07-03,4755.3,71744.41,19978.06,34687.68,74621.09000000001,181530.45,3447.7400000000002,79748.05099999999
582,2019-07-04,4793.266666666666,71759.32,20504.13,36269.83,72315.36,182328.56999999998,4182.72,78785.921
583,2019-07-05,4807.133333333333,69059.78,21073.010000000002,36267.43000000001,72712.67,184153.33,3495.93,74603.201
584,2019-07-06,4706.833333333333,66309.93,22539.95,37493.28,73620.90000000001,187649.26,0.0,72131.89099999999
585,2019-07-07,4453.033333333334,66277.7,22539.95,37493.28,73620.90000000001,187649.26,1584.91,75369.29099999998
586,2019-07-08,4402.966666666666,67806.96,22800.69,37519.29,72711.2,188320.49,2915.81,76240.381
587,2019-07-09,4601.1,70570.29,21076.030000000002,37716.22,72559.70000000001,191236.30000000002,3733.98,76349.311
588,2019-07-10,4652.033333333334,70386.21999999999,19361.09,39339.15,72116.1,191743.59,3124.9900000000002,76827.621
589,2019-07-11,4681.433333333333,71872.35,19038.34,39542.47,72054.24,192250.02000000002,3200.04,75946.191
590,2019-07-12,4690.133333333333,72560.77,18055.66,39128.67,72084.3,191390.03,2469.9,72746.151
591,2019-07-13,4648.633333333333,69397.27,17029.63,39569.58,72890.04999999999,189168.66,0.0,71580.791
592,2019-07-14,4419.066666666667,68822.94,17029.63,39569.58,72890.04999999999,189168.66,2545.9700000000003,73378.121
593,2019-07-15,4468.733333333334,71041.05,17990.69,40791.380000000005,72803.97,188474.06999999998,4940.43,73042.951
594,2019-07-16,4705.766666666666,71399.7,20015.31,41091.340000000004,73507.53,189271.32,2639.5,71586.75099999999
595,2019-07-17,4757.3,71957.85,18920.83,38281.920000000006,72969.6,185054.93000000002,4110.67,71536.901
596,2019-07-18,4804.866666666667,72096.85,19906.510000000002,38944.85,75214.68000000001,185257.36,3246.5,68743.971
597,2019-07-19,4880.366666666667,71741.88000000002,19952.97,38008.630000000005,74276.06,184917.96,2770.03,65497.471000000005
598,2019-07-20,4893.933333333333,67810.96,20253.100000000002,37282.73,74776.01000000001,184528.66,0.0,65092.971000000005
599,2019-07-21,4618.433333333333,68613.93,20253.100000000002,37282.73,74776.01000000001,184528.66,2293.03,67730.291
600,2019-07-22,4648.633333333333,70805.03,20000.16,37990.85,75510.14,185023.47,4313.92,67873.30099999999
601,2019-07-23,4881.1,70556.43000000001,19373.65,39388.96000000001,77105.18,185771.38,2663.381,67546.591
602,2019-07-24,5012.166666666667,70823.52,19397.531,38318.361,77657.51100000001,184112.711,2484.4,67342.0
603,2019-07-25,5048.6,72618.25,17771.261,37677.771,77220.241,183491.221,2821.4700000000003,66340.8
604,2019-07-26,5139.333333333333,72079.94999999998,17346.231,37299.201,76427.871,182067.21099999998,2284.94,63519.33
605,2019-07-27,5178.1,67674.15999999999,16861.141,37114.241,76683.82100000001,181934.821,0.0,63276.97999999999
606,2019-07-28,4941.033333333334,67917.62999999999,16861.141,37114.241,76683.82100000001,181934.821,2164.2,63276.979999999996
607,2019-07-29,4955.433333333333,67917.62999999999,16732.311,36732.471,77523.851,180935.261,2745.34,69978.21999999999
608,2019-07-30,5126.333333333333,69980.38,15163.731,34537.381,75628.72099999999,180274.691,2455.61,69658.74999999999
609,2019-07-31,5205.4,69183.37000000001,14955.96,34353.491,72635.411,178355.591,3559.71,69847.04
610,2019-08-01,5229.8,69161.47,16031.27,33802.531,72747.38100000001,179211.611,3552.93,71948.43000000001
611,2019-08-02,5231.3,68152.38,16762.73,34108.961,72117.591,180605.861,2485.61,68395.50000000001
612,2019-08-03,5177.8,65612.77,16963.4,33824.541000000005,71107.271,179902.811,0.0,65909.89000000001
613,2019-08-04,4903.366666666667,66041.94,16963.4,33824.541000000005,71107.271,179902.811,1024.6200000000001,65909.89000000001
614,2019-08-05,4817.5,69381.41,15823.82,32556.131,70546.98100000001,179618.32100000003,3237.4,64885.270000000004
615,2019-08-06,5009.766666666666,69915.80999999998,16315.880000000001,31479.611,70868.571,182855.72100000002,2456.0,61647.87
616,2019-08-07,5081.533333333334,70744.59999999999,16316.27,31272.23,69590.591,182458.961,3024.74,59191.869999999995
617,2019-08-08,5057.633333333333,69517.62000000001,15781.3,31812.570000000003,69490.341,181972.871,4212.29,56167.13
618,2019-08-09,5181.2,69359.53,16440.66,33203.39,70502.591,182374.53100000002,2243.56,51954.840000000004
619,2019-08-10,5120.6,65215.76000000001,16198.609999999999,33162.01,70276.251,182720.78100000002,0.0,49711.280000000006
620,2019-08-11,4903.3,64227.090000000004,16198.61,33162.01,70276.251,182720.78100000002,1304.54,49711.280000000006
621,2019-08-12,4845.366666666667,68845.31,16478.53,32302.350000000002,69034.82100000001,181138.16100000002,1797.33,48406.740000000005
622,2019-08-13,4984.233333333334,69405.06,15038.46,31354.34,65891.721,180265.131,2210.8,46609.41
623,2019-08-14,5009.633333333333,69777.58,14793.259999999998,31109.530000000002,65463.021,178366.031,3484.23,44398.61
624,2019-08-15,5007.633333333333,70795.831,15252.75,31034.05,64836.581,176096.791,2589.65,40914.38
625,2019-08-16,5018.033333333334,69457.891,13630.11,30070.77,64179.731,174901.031,1317.74,38324.73
626,2019-08-17,4910.766666666666,66472.651,12704.29,28902.9,62727.441,173631.07100000003,0.0,37006.990000000005
627,2019-08-18,4666.8,68017.771,12704.29,28902.9,62727.441,173631.07100000003,2365.53,37006.990000000005
628,2019-08-19,4619.0,71849.20099999999,13765.279999999999,30243.809999999998,62799.941000000006,173501.991,2637.32,34641.46000000001
629,2019-08-20,4867.4,73969.00099999999,14605.27,29643.73,61123.341,173072.001,2436.04,32004.14
630,2019-08-21,4892.466666666666,75043.221,14830.51,29623.77,60896.00000000001,171330.461,3987.21,29568.100000000006
631,2019-08-22,4943.4,77018.391,15333.49,30586.239999999998,62398.810000000005,172130.821,2458.79,25580.89
632,2019-08-23,4947.033333333334,76661.791,15202.63,28832.739999999998,62036.130000000005,171419.631,1483.2,23122.100000000002
633,2019-08-24,4937.066666666667,72867.95099999999,15368.09,28072.38,61234.39,171238.681,0.0,21638.9
634,2019-08-25,4696.9,73702.97099999999,15368.09,28072.38,61234.39,171238.681,2042.59,21638.9
635,2019-08-26,4632.533333333334,78536.631,15045.150000000001,28810.43,61112.78,170649.22100000002,0.0,19596.31
636,2019-08-27,4632.533333333334,83295.591,12407.83,27013.100000000002,58367.439999999995,166412.351,8865.44,19596.31
637,2019-08-28,4718.766666666666,87581.831,18837.230000000003,33667.74,64777.27,172100.361,2425.87,10730.87
638,2019-08-29,4685.966666666666,88064.02100000001,17275.89,32609.38,63643.43,172660.641,2643.9,8305.0
639,2019-08-30,4773.6,89572.761,17461.0,32663.63,62734.4,171119.421,5661.1,5661.1
