,date,previous_30_days_views,previous_year_revenue,previous_7_days_revenue,previous_14_days_revenue,previous_28_days_revenue,previous_70_days_revenue,revenue,target_next_30_days_revenue
500,2019-04-13,5663.4,90274.32100000001,16880.541,34159.351,76620.791,180898.401,0.0,76616.49
501,2019-04-14,5386.766666666666,92150.28099999999,16880.541,34159.351,76620.791,180898.401,2080.66,80585.67
502,2019-04-15,5333.966666666666,95649.64099999999,16917.551,34863.541,75326.401,182289.151,7935.14,83285.65999999999
503,2019-04-16,5653.5,96013.101,22234.001,38692.061,81046.481,187021.271,4309.55,78694.01
504,2019-04-17,5688.033333333334,90423.791,24093.961000000003,40448.951,79436.331,188074.68099999998,2352.14,79329.40999999999
505,2019-04-18,5713.166666666667,90684.551,24335.161,40101.98100000001,78760.941,188020.311,4533.62,79497.69
506,2019-04-19,5711.7,91343.05099999999,25357.411,41413.921,79890.371,190692.191,0.0,74964.06999999999
507,2019-04-20,5498.8,87795.721,21211.11,38091.651,76770.00099999999,188238.751,0.0,78377.47
508,2019-04-21,5242.533333333334,88464.02100000001,21211.11,38091.651,76770.00099999999,188238.751,0.0,82238.81999999999
509,2019-04-22,5047.266666666666,91746.621,19130.45,36048.001,75131.271,186737.271,0.0,86673.71
510,2019-04-23,5047.266666666666,92117.00099999999,11195.310000000001,33429.311,71502.661,184103.801,4916.81,89641.45999999999
511,2019-04-24,5213.033333333334,91778.56099999999,11802.57,35896.531,71373.66100000001,185725.391,2758.77,87192.8
512,2019-04-25,5178.466666666666,92562.761,12209.2,36544.361,70731.431,185579.34100000001,2506.7200000000003,87787.98999999999
513,2019-04-26,5095.666666666667,91641.58099999999,10182.300000000001,35539.711,68517.251,183525.91100000002,0.0,85281.27000000002
514,2019-04-27,4831.833333333333,86638.51999999999,10182.300000000001,31393.410000000003,65552.761,181628.711,0.0,86649.66999999998
515,2019-04-28,4577.733333333334,85678.75999999998,10182.300000000001,31393.410000000003,65552.761,181628.711,966.0,86649.67
516,2019-04-29,4437.2,85678.76,11148.300000000001,30278.75,65142.291,180530.63100000002,0.0,88864.3
517,2019-04-30,4437.2,86656.81,11148.300000000001,22343.61,61035.671,177300.361,3565.82,92483.74
518,2019-05-01,4582.6,89096.9,9797.310000000001,21599.88,62048.831000000006,177099.571,2735.11,93059.97
519,2019-05-02,4561.866666666667,89394.4,9773.65,21982.850000000002,62084.831,175496.991,4345.54,92478.14
520,2019-05-03,4654.8,88811.84999999999,11612.470000000001,21794.770000000004,63208.691,176609.801,4873.5,88132.6
521,2019-05-04,4800.266666666666,83902.07,16485.97,26668.270000000004,64759.921,178989.06100000002,0.0,86605.43000000001
522,2019-05-05,4597.4,86051.31,16485.97,26668.270000000004,64759.921,178989.06100000002,3428.85,89622.16
523,2019-05-06,4573.633333333333,92096.31999999999,18948.82,30097.120000000003,66145.121,180493.201,4325.48,90465.37
524,2019-05-07,4846.8,92942.05000000002,23274.300000000003,34422.600000000006,67851.911,180557.081,7151.2,92307.93999999999
525,2019-05-08,5060.533333333334,91946.71,26859.68,36656.99,72553.52100000001,184214.78100000002,4177.64,89449.17000000001
526,2019-05-09,5103.1,90809.73999999999,28302.21,38075.86,74620.221,186130.771,4292.95,88011.14
527,2019-05-10,5247.733333333334,91691.69000000002,28249.62,39862.090000000004,75401.801,187090.051,3474.58,83718.18999999999
528,2019-05-11,5290.0,88093.88,26850.7,43336.670000000006,74730.08,188221.411,0.0,82772.72
529,2019-05-12,4990.133333333333,88873.5,26850.7,43336.670000000006,74730.08,188221.411,1886.41,86337.41
530,2019-05-13,4903.033333333334,92898.18000000001,25308.260000000002,44257.08,74535.83,188049.441,3969.18,88635.78
531,2019-05-14,5166.5,92899.58,24951.96,48226.26,70569.87,186789.191,4780.65,88323.11
532,2019-05-15,5322.666666666667,93682.76,22581.41,49441.090000000004,71040.97,187892.441,3343.4900000000002,87119.29
533,2019-05-16,5243.033333333334,93835.01999999999,21747.26,50049.47,72032.31999999999,188021.571,4944.95,85945.43000000001
534,2019-05-17,5331.566666666667,92972.28,22399.260000000002,50648.880000000005,72443.65,190217.611,2520.42,81000.48
535,2019-05-18,5344.733333333334,88939.36,21445.1,48295.8,74964.06999999999,190270.211,0.0,81304.89000000001
536,2019-05-19,5067.5,86395.02,21445.1,48295.8,74964.06999999999,190270.211,3413.4,86232.3
537,2019-05-20,5342.466666666666,90659.44,22972.09,48280.350000000006,78377.47,192539.321,3861.35,86432.45000000003
538,2019-05-21,5594.833333333333,90072.97000000002,22864.26,47816.22,82238.81999999999,193827.291,4434.89,84685.69
539,2019-05-22,5842.1,89761.09,22518.5,45099.91,81756.9,194750.031,2967.75,84694.15000000002
540,2019-05-23,6057.466666666666,90219.35,22142.76,43890.020000000004,81965.87999999999,195622.291,2468.15,84279.20000000001
541,2019-05-24,5979.733333333334,88977.48000000001,19665.96,42065.22,81927.31,193307.831,3353.96,81811.05
542,2019-05-25,5956.766666666666,84223.97,20499.5,41944.6,85281.26999999999,193295.471,0.0,80068.97000000002
543,2019-05-26,5730.833333333333,84235.6,20499.5,41944.6,85281.26999999999,193295.471,1368.4,82948.14000000001
544,2019-05-27,5809.8,88723.82,18454.5,41426.590000000004,85683.67,191288.821,0.0,83830.33000000002
545,2019-05-28,5809.8,90875.28000000001,14593.150000000001,37457.41,85683.67,189073.761,3180.63,86955.12
546,2019-05-29,5927.0,95582.76000000001,13338.890000000001,35857.39,85298.48000000001,186334.691,3619.44,87662.9
547,2019-05-30,6092.133333333333,97030.36,13990.58,36133.340000000004,86182.81,186926.601,4142.05,86302.59000000001
548,2019-05-31,6094.7,96941.21,15664.48,35330.44,85979.31999999999,187664.46099999998,2153.28,82160.54
549,2019-06-01,6016.633333333333,92894.33,14463.800000000001,34963.3,83259.09999999999,186697.37099999998,0.0,81331.43
550,2019-06-02,5725.5,90861.91,14463.800000000001,34963.3,83259.09999999999,186697.37099999998,3346.33,86228.61000000002
551,2019-06-03,5688.666666666667,95527.84,16441.73,34896.23,83176.58,188404.97100000002,3016.73,88459.35000000003
552,2019-06-04,5901.3,93282.40000000002,19458.46,34051.61,81867.83,187793.091,4272.06,89100.56000000003
553,2019-06-05,5952.366666666667,91510.94000000002,20549.89,33888.78,78988.69,187019.34100000001,6168.05,89240.20000000003
554,2019-06-06,6028.266666666666,89351.01,23098.5,37089.08,80979.09999999999,189786.391,4292.43,87004.73000000001
555,2019-06-07,6016.833333333333,88448.38000000002,23248.879999999997,38913.36,80978.58,189357.921,2739.61,82712.3
556,2019-06-08,5886.766666666666,85681.14,23835.21,38299.01,80243.61,189133.041,0.0,81557.6
557,2019-06-09,5511.933333333333,83366.74,23835.21,38299.01,80243.61,189133.041,2529.11,84857.52
558,2019-06-10,5400.033333333334,86195.79000000001,23017.99,39459.72,80886.31,190285.681,3564.69,86280.32
559,2019-06-11,5638.8,85764.96999999999,23565.950000000004,43024.409999999996,80481.82,189743.751,4184.78,86024.05
560,2019-06-12,5742.4,85285.11,23478.670000000002,44028.56,79885.95000000001,191375.871,3656.51,85618.51000000002
561,2019-06-13,5737.2,84926.21,20967.130000000005,44065.63,80198.97,192333.271,3576.83,84556.39000000001
562,2019-06-14,5689.1,83505.75,20251.530000000002,43500.41,78830.85,192688.421,2169.63,80979.56000000001
563,2019-06-15,5631.0,79415.11,19681.550000000003,43516.76,78480.06000000001,191535.781,0.0,81496.44
564,2019-06-16,5280.633333333333,79033.18000000001,19681.550000000003,43516.76,78480.06000000001,191535.781,2824.83,86839.33
565,2019-06-17,5266.066666666667,82463.93999999999,19977.27,42995.26,77891.49,192316.961,4927.41,87638.35
566,2019-06-18,5539.433333333333,84238.59999999998,21339.989999999998,44905.94,78957.55,194625.68099999998,3613.55,87002.16000000002
567,2019-06-19,5475.2,83049.10999999999,20768.760000000002,44247.43,78136.21,195789.641,2114.59,86916.4
568,2019-06-20,5423.433333333333,84313.21999999997,19226.839999999997,40193.97,77283.05,195793.291,4443.35,87735.59999999999
569,2019-06-21,5485.233333333334,83537.73999999999,20093.36,40344.89,79258.25,196725.271,2552.8,83292.25
570,2019-06-22,5449.266666666666,79533.32999999999,20476.53,40158.08,78457.09000000001,195131.77,0.0,83194.04
571,2019-06-23,5269.433333333333,79028.68,20476.53,40158.08,78457.09000000001,195131.77,1611.88,87745.49999999999
572,2019-06-24,5155.2,82509.67,19263.58,39240.85,78700.57,194662.99,2879.17,88985.711
573,2019-06-25,5303.933333333333,81652.86,17215.340000000004,38555.33,81579.74,189607.02000000002,2250.59,88863.911
574,2019-06-26,5414.633333333333,80294.14000000001,15852.380000000001,36621.14000000001,80649.70000000001,187548.06000000003,3124.79,90084.61099999999
575,2019-06-27,5595.8,80773.33000000002,16862.58,36089.420000000006,80155.05,188320.71,3888.41,89395.841
576,2019-06-28,5677.7,77750.96,16307.64,36401.0,79901.41,187675.5,2259.13,85507.43100000001
577,2019-06-29,5680.733333333334,73395.02,16013.970000000001,36490.5,80007.26000000001,189934.63,0.0,85703.241
578,2019-06-30,5454.7,72924.98999999999,16013.970000000001,36490.5,80007.26000000001,189934.63,1324.17,88604.00099999999
579,2019-07-01,5395.1,75716.99,15726.26,34989.840000000004,77985.1,191258.80000000002,4897.18,90521.59099999999
580,2019-07-02,5673.6,77773.61,17744.27,34959.61,79865.55,196155.98,5577.07,89275.751
581,2019-07-03,5700.533333333334,76517.81999999999,21070.75,36923.13,81170.56,196816.24000000002,3657.94,87734.61099999998
582,2019-07-04,5741.6,76562.18,21603.899999999998,38466.48,78660.45000000001,197715.41,4411.7,87282.57099999997
583,2019-07-05,5758.9,73612.11,22127.19,38434.83,78779.72,199620.38999999998,3932.58,82870.87099999998
584,2019-07-06,5644.866666666667,70694.49,23800.64,39814.61,79972.69,203552.97,0.0,79975.17099999999
585,2019-07-07,5325.2,70414.89,23800.64,39814.61,79972.69,203552.97,1584.91,83539.131
586,2019-07-08,5249.866666666667,72142.7,24061.38,39787.64,79028.49,204171.88,3299.92,84583.41100000001
587,2019-07-09,5489.333333333333,75134.3,22464.12,40208.39,78763.72,207471.8,3951.91,84494.281
588,2019-07-10,5564.2,74876.62,20838.96,41909.71,78530.84999999999,207857.89,3308.42,85040.37100000001
589,2019-07-11,5569.5,76145.26,20489.440000000002,42093.34,78182.76000000001,208431.2,3779.2400000000002,84448.461
590,2019-07-12,5647.4,76480.9,19856.98,41984.17,78385.17,207864.9,2594.39,80669.22099999999
591,2019-07-13,5528.8,73187.72000000002,18518.79,42319.43,78809.93,205585.78999999998,0.0,79379.37099999998
592,2019-07-14,5264.433333333333,72674.05000000002,18518.79,42319.43,78809.93,205585.78999999998,2686.51,81498.44099999998
593,2019-07-15,5270.7,75139.64000000001,19620.39,43681.770000000004,78671.61,204843.45,5342.89,81173.591
594,2019-07-16,5572.033333333334,75529.49,21663.36,44127.48,79087.09000000001,205860.86000000002,3623.85,79631.191
595,2019-07-17,5695.133333333333,76061.06,21335.3,42174.26,79097.39,202333.50999999998,4291.22,79267.00100000002
596,2019-07-18,5688.466666666666,76379.65000000001,22318.1,42807.54,81274.02,202447.09,3527.79,76725.82100000001
597,2019-07-19,5761.666666666667,76323.72,22066.65,41923.630000000005,80358.46,201681.93,2933.79,73198.031
598,2019-07-20,5764.033333333334,72338.73999999999,22406.050000000003,40924.84,80739.45,201141.14,0.0,72814.881
599,2019-07-21,5454.966666666666,73170.31,22406.050000000003,40924.84,80739.45,201141.14,2454.59,75678.291
600,2019-07-22,5474.866666666667,75683.96,22174.129999999997,41794.52,81582.16,201709.32,4551.46,76551.391
601,2019-07-23,5748.3,75456.19,21382.7,43046.06,83254.45,202291.6,2852.091,76208.16100000001
602,2019-07-24,5877.5,75724.76,20610.941000000003,41946.241,83855.951,200363.04100000003,2757.37,76233.07999999999
603,2019-07-25,5945.733333333334,77569.84000000001,19077.091,41395.191,83488.531,199776.921,3471.29,75382.15
604,2019-07-26,6046.7,77199.84,19020.591,41087.241,83071.41100000001,198303.26100000003,2436.02,71910.86
605,2019-07-27,6082.466666666666,72676.68000000001,18522.821,40928.871,83248.30099999999,198218.861,0.0,71791.17000000001
606,2019-07-28,5806.5,72775.85999999999,18522.821,40928.871,83248.30099999999,198218.861,2454.94,71791.17
607,2019-07-29,5849.866666666667,72775.86,18523.171,40697.301,84379.071,197260.401,2900.76,78261.78000000001
608,2019-07-30,6043.433333333333,75368.08,16872.471,38255.170999999995,82382.651,196299.811,3241.76,78225.86
609,2019-07-31,6218.633333333333,75098.40000000001,17262.14,37873.081,80047.341,195106.681,3651.34,77798.37000000001
610,2019-08-01,6208.866666666667,75219.31,18156.11,37233.201,80040.741,195790.271,4035.93,80264.31999999999
611,2019-08-02,6245.5,74259.37,18720.75,37741.341,79664.971,197358.051,3205.9,76228.39
612,2019-08-03,6218.1,71403.12999999999,19490.63,38013.451,78938.291,197209.991,0.0,73022.48999999999
613,2019-08-04,5919.566666666667,71963.82999999999,19490.63,38013.451,78938.291,197209.991,1036.88,73022.49
614,2019-08-05,5779.866666666667,75909.38999999998,18072.570000000003,36595.741,78390.261,196878.47100000002,3563.96,71985.61
615,2019-08-06,6010.1,76572.59999999999,18735.77,35608.241,78654.30099999999,200442.431,2629.19,68421.65
616,2019-08-07,6118.7,77483.67,18123.2,35385.340000000004,77331.581,199890.991,3210.79,65792.46
617,2019-08-08,6077.633333333333,76639.16,17682.65,35838.76,77233.951,199482.34100000001,4498.0,62581.67
618,2019-08-09,6248.366666666667,76491.54,18144.72,36865.47,77952.71100000001,199838.29100000003,2716.51,58083.67
619,2019-08-10,6202.333333333333,72272.58999999998,17655.33,37145.96,78074.831,200401.521,0.0,55367.16
620,2019-08-11,5915.733333333334,71302.01,17655.33,37145.96000000001,78074.831,200401.521,1304.54,55367.15999999999
621,2019-08-12,5844.0,76038.06999999999,17922.989999999998,35995.560000000005,76692.86099999999,198359.731,2119.07,54062.619999999995
622,2019-08-13,6031.6,76550.13,16478.1,35213.87,73469.041,197462.07100000003,2361.66,51943.549999999996
623,2019-08-14,6052.333333333333,77094.15000000001,16210.570000000002,34333.770000000004,72206.85100000001,195551.671,3800.4900000000002,49581.89
624,2019-08-15,6029.766666666666,78507.481,16800.27,34482.92,71716.121,193184.111,3259.66,45781.399999999994
625,2019-08-16,6034.733333333334,77264.79099999998,15561.93,33706.65,71447.991,192151.34100000001,1750.04,42521.74
626,2019-08-17,5963.633333333333,73950.021,14595.46,32250.79,70264.241,191161.77099999998,0.0,40771.7
627,2019-08-18,5679.7,75084.001,14595.46,32250.79,70264.241,191161.77099999998,2550.64,40771.7
628,2019-08-19,5625.3,79365.23099999999,15841.56,33764.549999999996,70360.291,191183.301,2863.41,38221.06
629,2019-08-20,5902.4,81843.551,16585.899999999998,33064.0,68672.241,190482.021,3327.69,35357.65
630,2019-08-21,5975.533333333334,82782.531,17551.93,33762.5,69147.84,189624.931,4208.2300000000005,32029.960000000003
631,2019-08-22,6023.0,84766.14100000002,17959.67,34759.94,70598.7,190176.65099999998,2877.01,27821.730000000003
632,2019-08-23,6077.633333333333,84599.15100000003,17577.02,33138.95,70004.42,189476.831,1906.44,24944.719999999998
633,2019-08-24,6083.9,80414.44100000002,17733.42,32328.879999999997,69474.84000000001,189213.641,0.0,23038.28
634,2019-08-25,5793.266666666666,80923.89100000002,17733.42,32328.879999999997,69474.84000000001,189213.641,2316.33,23038.28
635,2019-08-26,5726.7,86369.03100000002,17499.11,33340.67,69336.23,188705.14099999997,0.0,20721.95
636,2019-08-27,5726.7,91602.54100000001,14635.7,31221.600000000002,66435.47,183777.731,8925.55,20721.95
637,2019-08-28,5760.7,96022.97100000002,20233.56,37785.490000000005,72119.26,189089.731,2864.84,11796.400000000001
638,2019-08-29,5758.066666666667,96618.09100000001,18890.17,36849.84,71332.76000000001,189839.981,2814.27,8931.56
639,2019-08-30,5778.4,97989.891,18827.43,36404.45,70111.09999999999,188210.90099999998,6117.29,6117.29
